grid,benchmark,variant,seed,status,legal,comp_res_hpwl,rudy_peak,rudy_top5_mean,wall_seconds,episodes,best_epoch,stage,failure
448,bigblue2,linkplace-m,1002,complete,True,813790.1517857123,0.07902616961720607,0.02195116804327963,15885.508350372314,1000,256,,
448,bigblue2,linkplace-m,1003,complete,True,815535.7232142837,0.07641312628082578,0.02163462650520152,15763.06573843956,1000,990,,
448,bigblue2,all-greedy,999,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
448,bigblue2,all-greedy,1000,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
448,bigblue2,all-greedy,1001,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
448,bigblue2,all-greedy,1002,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
448,bigblue2,all-greedy,1003,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
448,bigblue3,linkplace-c,999,complete,True,3051695.562499987,0.8714317157495348,0.07186494732895682,12951.084128856659,,,,
448,bigblue3,linkplace-c,1000,complete,True,3132617.1875000214,0.8171566800690084,0.07568839886020824,12956.862884998322,,,,
448,bigblue3,linkplace-c,1001,complete,True,3068083.794642853,0.8369918647219189,0.07281735775645196,13016.134459733963,,,,
448,bigblue3,linkplace-c,1002,complete,True,3168206.642857168,0.7483525497303434,0.07686271588708538,13058.18627667427,,,,
448,bigblue3,linkplace-c,1003,complete,True,3202271.1249999986,0.8177506846364266,0.07594764552212248,13172.954290151596,,,,
448,bigblue3,linkplace-m,999,complete,True,3146125.3035714114,0.8177513085235324,0.07484376984227255,19927.137224197388,1000,678,,
448,bigblue3,linkplace-m,1000,complete,True,3216577.294642851,0.750563059260893,0.07688139515199645,20165.97380375862,1000,908,,
448,bigblue3,linkplace-m,1001,complete,True,3276612.0714285695,0.817133978967713,0.07807039122115407,20165.25149512291,1000,341,,
448,bigblue3,linkplace-m,1002,complete,True,3099064.928571431,0.8219516378387427,0.07329348825193532,20125.9785861969,1000,685,,
448,bigblue3,linkplace-m,1003,complete,True,3446057.0446428526,0.8177518067989678,0.08086575879910199,19873.615127801895,1000,672,,
448,bigblue3,all-greedy,999,complete,True,6823821.857142724,0.8171637813342436,0.13842747386501822,,,,,
448,bigblue3,all-greedy,1000,failed,,,,,,,,small-greedy,no legal grid position
448,bigblue3,all-greedy,1001,failed,,,,,,,,small-greedy,no legal grid position
448,bigblue3,all-greedy,1002,failed,,,,,,,,small-greedy,no legal grid position
448,bigblue3,all-greedy,1003,failed,,,,,,,,small-greedy,no legal grid position
448,bigblue4,linkplace-c,999,complete,True,5273350.736607229,0.3965547354979349,0.07959348795882767,13573.362878322601,,,,
448,bigblue4,linkplace-c,1000,complete,True,5290956.272321522,0.394826501247338,0.07904805377390364,13485.297630310059,,,,
448,bigblue4,linkplace-c,1001,complete,True,5332147.066964443,0.672188859658724,0.07866824185180508,13517.968453884125,,,,
448,bigblue4,linkplace-c,1002,complete,True,5388591.325892967,0.39579445002612906,0.07996925169726113,13499.70161819458,,,,
448,bigblue4,linkplace-c,1003,complete,True,5388356.522321547,0.42622083460596805,0.0797305545310268,13634.818601846695,,,,
448,bigblue4,linkplace-m,999,complete,True,5191505.861607278,0.3902883982344179,0.08172884566392229,15754.675808906555,1000,600,,
448,bigblue4,linkplace-m,1000,complete,True,5342096.580357256,0.3954177878675584,0.0797338315546234,16094.0789539814,1000,841,,
448,bigblue4,linkplace-m,1001,complete,True,5209248.651785821,0.4263879068694885,0.07784732482130581,15918.092692375183,1000,244,,
448,bigblue4,linkplace-m,1002,complete,True,5328840.790178664,0.41515318353627834,0.0799846618231745,15864.983963251114,1000,835,,
448,bigblue4,linkplace-m,1003,complete,True,5373645.299107284,0.4107948535304146,0.08093631278489459,15949.89717578888,1000,698,,
448,bigblue4,all-greedy,999,complete,True,6158133.151785859,0.4166757057760396,0.08681630845350602,,,,,
448,bigblue4,all-greedy,1000,complete,True,5558832.102678736,0.43437722846844423,0.08212013467137469,,,,,
448,bigblue4,all-greedy,1001,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
448,bigblue4,all-greedy,1002,complete,True,5655691.303571558,0.42569844320938033,0.08037304466911338,,,,,
448,bigblue4,all-greedy,1003,complete,True,5487939.482143051,0.4256996943970079,0.07961784490514874,,,,,
224,adaptec1,linkplace-c,999,complete,True,590630.1294642864,0.5821854596178853,0.08356945994252331,2411.630155324936,,,,
224,adaptec1,linkplace-c,1000,complete,True,591361.6741071432,0.5821646552736341,0.082992844814495,2418.102424144745,,,,
224,adaptec1,linkplace-c,1001,complete,True,595050.1651785726,0.5908066733672765,0.08397409472521622,2454.6672446727753,,,,
224,adaptec1,linkplace-c,1002,complete,True,594721.2008928576,0.5819274385971911,0.08332301253125352,2410.2693395614624,,,,
224,adaptec1,linkplace-c,1003,complete,True,599323.968750001,0.5907242838168325,0.08380921209925676,2444.901206254959,,,,
224,adaptec1,linkplace-m,999,complete,True,602593.8750000008,0.5908066733672765,0.08415912483878356,3103.510449409485,1000,500,,
224,adaptec1,linkplace-m,1000,complete,True,602156.7187500012,0.590724283816835,0.08435668248399131,3054.5061843395233,1000,443,,
224,adaptec1,linkplace-m,1001,complete,True,598821.5803571431,0.5821442999994452,0.08297562070900057,3059.722095966339,1000,640,,
224,adaptec1,linkplace-m,1002,complete,True,603323.2455357142,0.5821455996207866,0.08344585329749618,3037.9849207401276,1000,717,,
224,adaptec1,linkplace-m,1003,complete,True,601432.7455357144,0.5818711789848909,0.08280985052443343,3119.052426815033,1000,317,,
224,adaptec1,all-greedy,999,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,adaptec1,all-greedy,1000,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,adaptec1,all-greedy,1001,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,adaptec1,all-greedy,1002,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,adaptec1,all-greedy,1003,complete,True,597045.799107143,0.5819037936150957,0.08308047914087219,,,,,
224,adaptec2,linkplace-c,999,complete,True,3385525.9464286263,0.5739700836618619,0.156041015165543,2865.127989053726,,,,
224,adaptec2,linkplace-c,1000,complete,True,3881386.4107143288,0.5851801268228632,0.1420669351096882,2818.239360809326,,,,
224,adaptec2,linkplace-c,1001,complete,True,3258354.2678571977,0.7238157536034607,0.1333498506023638,2831.0176301002502,,,,
224,adaptec2,linkplace-c,1002,complete,True,3463988.053571468,0.7118943198914326,0.12965198720690815,2810.7461292743683,,,,
224,adaptec2,linkplace-c,1003,complete,True,3986015.910714301,0.5771656838098927,0.145712383467156,2844.3931176662445,,,,
224,adaptec2,linkplace-m,999,complete,True,3195086.053571451,0.7853546244500424,0.13976799348118554,3220.4481630325317,1000,832,,
224,adaptec2,linkplace-m,1000,complete,True,3134103.000000105,0.8938407822941073,0.13691559752555665,3208.784875869751,1000,618,,
224,adaptec2,linkplace-m,1001,complete,True,3028947.7321428875,0.8175167793768517,0.13822096528172606,3204.992770433426,1000,906,,
224,adaptec2,linkplace-m,1002,complete,True,3066012.000000062,0.8938407822941152,0.13913625230263948,3209.688527584076,1000,566,,
224,adaptec2,linkplace-m,1003,complete,True,3298397.4642857728,0.8249537443375755,0.13881081447274707,3288.870603322983,1000,852,,
224,adaptec2,all-greedy,999,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,adaptec2,all-greedy,1000,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,adaptec2,all-greedy,1001,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,adaptec2,all-greedy,1002,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,adaptec2,all-greedy,1003,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,adaptec3,linkplace-c,999,complete,True,5265495.866071485,0.5894843895718372,0.08265345732336762,3280.209997177124,,,,
224,adaptec3,linkplace-c,1000,complete,True,5240982.294642922,0.5944895717560448,0.08520126749201594,3317.964389562607,,,,
224,adaptec3,linkplace-c,1001,complete,True,5300721.803571469,0.5945657045073589,0.08485171496225007,3260.9532074928284,,,,
224,adaptec3,linkplace-c,1002,complete,True,5253241.107142902,0.59449008620208,0.08249736483470399,3238.981175661087,,,,
224,adaptec3,linkplace-c,1003,complete,True,5307077.982142902,0.5944906242158692,0.08194565726892603,3271.2479054927826,,,,
224,adaptec3,linkplace-m,999,complete,True,5519586.883928571,0.5944844008592595,0.08384157094625726,4183.88069319725,1000,767,,
224,adaptec3,linkplace-m,1000,complete,True,5334587.8035714775,0.5944925020763903,0.08372030509997026,4096.38197517395,1000,553,,
224,adaptec3,linkplace-m,1001,complete,True,5393562.401785758,0.739502243798325,0.08687822009500523,4077.6961011886597,1000,452,,
224,adaptec3,linkplace-m,1002,complete,True,5487134.473214325,0.5944978103866896,0.08783960748142974,4101.2560493946075,1000,831,,
224,adaptec3,linkplace-m,1003,complete,True,5449762.785714295,0.594489028475952,0.08553503472561187,4078.4605617523193,1000,583,,
224,adaptec3,all-greedy,999,failed,,,,,,,,large-greedy,no legal rigid translation for component 9 on attempt 1
224,adaptec3,all-greedy,1000,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,adaptec3,all-greedy,1001,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,adaptec3,all-greedy,1002,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,adaptec3,all-greedy,1003,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,adaptec4,linkplace-c,999,complete,True,4665715.830357152,0.3726889822893444,0.0765464657743493,5102.497023820877,,,,
224,adaptec4,linkplace-c,1000,complete,True,4728969.883928577,0.37270058697229447,0.07628435687281959,5128.830109834671,,,,
224,adaptec4,linkplace-c,1001,complete,True,4655185.785714294,0.3705504109969529,0.0752099293225044,5138.2684988975525,,,,
224,adaptec4,linkplace-c,1002,complete,True,4672317.580357167,0.3817188685309698,0.07507617061003728,5099.442358970642,,,,
224,adaptec4,linkplace-c,1003,complete,True,4628996.2410714235,0.37267951073351346,0.07610915309942631,5139.105364322662,,,,
224,adaptec4,linkplace-m,999,complete,True,4857782.589285725,0.3413290928325847,0.0792216859603048,7497.12305688858,1000,624,,
224,adaptec4,linkplace-m,1000,complete,True,4848298.455357158,0.3727141767712432,0.07824892483220662,7648.721307992935,1000,611,,
224,adaptec4,linkplace-m,1001,complete,True,4808247.830357148,0.3720530648569094,0.07697002609724808,7542.9198570251465,1000,870,,
224,adaptec4,linkplace-m,1002,complete,True,4841332.401785729,0.37264144135434435,0.07707599782096859,7519.3697900772095,1000,628,,
224,adaptec4,linkplace-m,1003,complete,True,4756111.437500008,0.3700806887001897,0.07586961819412465,7492.759466171265,1000,793,,
224,adaptec4,all-greedy,999,complete,True,4982516.267857162,0.3725280180232335,0.08088811061971281,,,,,
224,adaptec4,all-greedy,1000,failed,,,,,,,,large-greedy,no local relative layout for component 1 on attempt 1
224,adaptec4,all-greedy,1001,failed,,,,,,,,large-greedy,no local relative layout for component 1 on attempt 1
224,adaptec4,all-greedy,1002,failed,,,,,,,,large-greedy,no local relative layout for component 1 on attempt 1
224,adaptec4,all-greedy,1003,failed,,,,,,,,large-greedy,no local relative layout for component 1 on attempt 1
224,bigblue1,linkplace-c,999,complete,True,227965.23214285853,0.12270430060354187,0.030453073226454876,3117.5270569324493,,,,
224,bigblue1,linkplace-c,1000,complete,True,226359.90625000076,0.12270936904891103,0.030323220459065138,3104.9856894016266,,,,
224,bigblue1,linkplace-c,1001,complete,True,226131.91517857215,0.12271021943123388,0.030203798945524534,3161.992616415024,,,,
224,bigblue1,linkplace-c,1002,complete,True,223019.8303571444,0.12269617932653537,0.03001315462640494,3162.1873755455017,,,,
224,bigblue1,linkplace-c,1003,complete,True,229355.2678571437,0.12270919999441525,0.030388771716991808,3158.3486936092377,,,,
224,bigblue1,linkplace-m,999,complete,True,225939.45089285786,0.12270974739206536,0.030516108297739816,3161.0382425785065,1000,229,,
224,bigblue1,linkplace-m,1000,complete,True,224437.33482142928,0.1278031490417812,0.030763082689811296,3159.607293367386,1000,288,,
224,bigblue1,linkplace-m,1001,complete,True,223980.59821428644,0.12871439839260385,0.030847230054148484,3120.4473690986633,1000,439,,
224,bigblue1,linkplace-m,1002,complete,True,222414.8616071436,0.12270153013090292,0.030645202710562897,3203.909150838852,1000,979,,
224,bigblue1,linkplace-m,1003,complete,True,226610.86607142934,0.12269728709428938,0.03022255368524069,3150.056720018387,1000,514,,
224,bigblue1,all-greedy,999,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,bigblue1,all-greedy,1000,complete,True,227909.6517857151,0.14703230858624036,0.031223105019472907,,,,,
224,bigblue1,all-greedy,1001,complete,True,232943.68750000081,0.14703706971379898,0.03068433560161479,,,,,
224,bigblue1,all-greedy,1002,complete,True,230289.75000000084,0.14705226711855923,0.03103974590357975,,,,,
224,bigblue1,all-greedy,1003,complete,True,229508.95982142925,0.14703991462411845,0.03078954139222231,,,,,
224,bigblue2,linkplace-c,999,complete,True,808778.1428571399,0.06755219638459749,0.020795323564831963,5584.885601520538,,,,
224,bigblue2,linkplace-c,1000,complete,True,807838.249999998,0.05882558008595537,0.021212606945588106,5250.336647510529,,,,
224,bigblue2,linkplace-c,1001,complete,True,809086.1964285693,0.0662842950838003,0.02056746414753508,5237.451455593109,,,,
224,bigblue2,linkplace-c,1002,complete,True,810350.2321428551,0.06735900078076587,0.02113438222552178,5234.573271274567,,,,
224,bigblue2,linkplace-c,1003,complete,True,799378.4285714258,0.06676960212981138,0.02049739574117503,5311.66276550293,,,,
224,bigblue2,linkplace-m,999,complete,True,829214.7142857122,0.05880631269963144,0.020790435281459515,5875.118839979172,1000,850,,
224,bigblue2,linkplace-m,1000,complete,True,833373.482142854,0.06847401303167391,0.020894158343300932,5808.213418722153,1000,467,,
224,bigblue2,linkplace-m,1001,complete,True,840342.5535714247,0.06521534330034238,0.021311062134389082,5788.933225631714,1000,980,,
224,bigblue2,linkplace-m,1002,complete,True,827742.3392857121,0.060280939363690125,0.020911186637657286,5798.944709300995,1000,931,,
224,bigblue2,linkplace-m,1003,complete,True,819788.4285714248,0.06596646473585022,0.021639446448282165,5847.182906866074,1000,289,,
224,bigblue2,all-greedy,999,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,bigblue2,all-greedy,1000,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,bigblue2,all-greedy,1001,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,bigblue2,all-greedy,1002,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,bigblue2,all-greedy,1003,failed,,,,,,,,large-greedy,no local relative layout for component 0 on attempt 1
224,bigblue3,linkplace-c,999,complete,True,3353212.7142857327,0.7483233424852171,0.07806053198480283,5084.754638910294,,,,
224,bigblue3,linkplace-c,1000,complete,True,3579548.125000063,0.7483301442963985,0.07772499603115303,5141.47572183609,,,,
224,bigblue3,linkplace-c,1001,complete,True,3573883.9107143525,0.7483378213782061,0.0804084185352215,5030.6865022182465,,,,
224,bigblue3,linkplace-c,1002,complete,True,3348075.857142874,0.7483411008571118,0.07720859578631824,5090.241196155548,,,,
224,bigblue3,linkplace-c,1003,complete,True,3812547.3035714924,0.7801729540974519,0.07820235389954865,5052.511314630508,,,,
224,bigblue3,linkplace-m,999,complete,True,4050752.7678572084,0.7483524160667648,0.08554727985591429,7294.176556348801,1000,355,,
224,bigblue3,linkplace-m,1000,complete,True,3877684.375000037,0.7483445075292428,0.08199129216933818,7353.744971752167,1000,888,,
224,bigblue3,linkplace-m,1001,complete,True,4120493.1607143227,0.7483666052054425,0.08937551335860881,7489.231449365616,1000,790,,
224,bigblue3,linkplace-m,1002,complete,True,7315680.660714291,0.7483685065299278,0.13592696369365104,7414.023602247238,1000,368,,
224,bigblue3,linkplace-m,1003,complete,True,3747043.6607143427,0.748344825597109,0.08257521033152561,7416.366957187653,1000,617,,
224,bigblue3,all-greedy,999,complete,True,7299584.232142808,0.7483751598728401,0.1359051262779332,,,,,
224,bigblue3,all-greedy,1000,complete,True,7362511.946428514,0.7483847087885391,0.13594218208016354,,,,,
224,bigblue3,all-greedy,1001,failed,,,,,,,,large-greedy,no local relative layout for component 16 on attempt 1
224,bigblue3,all-greedy,1002,complete,True,7175813.107142818,0.7483862675740125,0.1350191674792218,,,,,
224,bigblue3,all-greedy,1003,failed,,,,,,,,small-greedy,no legal grid position
224,bigblue4,linkplace-c,999,complete,True,6124799.544642689,0.39493843057024963,0.08212240083398739,5551.598071813583,,,,
224,bigblue4,linkplace-c,1000,complete,True,5877272.116071324,0.4296938753974568,0.08653247279309999,5191.0034437179565,,,,
224,bigblue4,linkplace-c,1001,complete,True,5906048.883928425,0.7912505890926922,0.08110490673249385,5218.598028421402,,,,
224,bigblue4,linkplace-c,1002,complete,True,5999323.008928463,0.43225793814643404,0.08772145137459686,5202.588842630386,,,,
224,bigblue4,linkplace-c,1003,complete,True,5998477.696428463,0.44162130211384004,0.08346787904443058,5252.944003820419,,,,
224,bigblue4,linkplace-m,999,complete,True,5983703.55357134,0.4266086402128798,0.08270781387004796,5806.884679079056,1000,903,,
224,bigblue4,linkplace-m,1000,complete,True,5993697.580357031,0.422716280951286,0.08857060196226423,5831.692921876907,1000,970,,
224,bigblue4,linkplace-m,1001,complete,True,5811073.58035704,0.4358057391371103,0.0833381949784598,5822.385430812836,1000,729,,
224,bigblue4,linkplace-m,1002,complete,True,6086031.035714187,0.3947078907729231,0.08075245774331645,5815.481011867523,1000,513,,
